entrez,pval,fc
27076,3.99069045761615e-06,-1.08250145180635
1999,4.01956783538125e-06,-1.06252078747676
905571,4.06934436705393e-06,-1.32432647481316
84189,4.47176855740886e-06,2.24769675230219
64787,4.81795443872514e-06,-1.13906532528494
51277,5.16802440314514e-06,1.01689183282312
339894,5.26446082754769e-06,-1.55042383438183
493861,5.33748765927075e-06,1.07637082825716
55630,5.39863234897916e-06,-1.01179669063806
51537,6.30338074505307e-06,-1.03230601023745
84281,6.3241454696896e-06,2.45253430991558
91392,6.4902791615568e-06,1.24599467499322
94161,6.78283119457403e-06,-1.21204804366978
9185,7.42133243688757e-06,1.38086996183325
120379,7.74195897631983e-06,1.61361482994739
401509,7.84198283888801e-06,4.49918169422186
9256,7.91229630850567e-06,-1.16867027760893
3936,7.93073940884423e-06,1.14851351957134
55805,8.15166964348131e-06,1.57822085692364
102724190,9.18433825151365e-06,-2.17541105806615
5265,9.38681634904553e-06,-1.54912340638408
64101,9.65680650537891e-06,1.54185386586334
100132406,9.72081878063439e-06,1.2644278505193
64951,9.9869412398802e-06,-1.01280818909647
79816,1.03930663411273e-05,-1.31559502580482
54463,1.04147945493943e-05,2.2619937725032
113179,1.08305726045668e-05,-1.42747867960107
8995,1.14419985817902e-05,1.76210258775678
114795,1.1442070279874e-05,1.28753902616071
401024,1.3099282341161e-05,2.54363719387905
83699,1.43806073408505e-05,1.02212293007056
1019542662,1.7899046909639e-05,-1.03340060813521
23228,1.87010242582169e-05,1.11523422250674
9848,1.93961436368952e-05,1.59481425465922
6098,2.00365004362425e-05,1.62391447466966
91409,2.0838369704466e-05,-1.4110253536435
64856,2.25100067317912e-05,-1.83669338273778
117608,2.29767312798478e-05,1.17159057563711
126433,2.58631569778751e-05,-1.21554516926765
2970,2.78883375079836e-05,1.02244872364553
9363,2.81965177972562e-05,-1.83576224890301
55714,3.04723919430634e-05,1.15409227136032
56666,3.08900095429821e-05,-1.34501281097269
3059,3.33908850637389e-05,-1.29909926648255
27094,3.465120496174e-05,1.40058460893427
9108,3.4839798398039e-05,2.0558147312517
143098,3.54183736561718e-05,1.45050424515817
5021,3.57452023791132e-05,1.2553618598237
7096,3.65200233261532e-05,1.37373310999522
1944,3.75146735431036e-05,-1.33564920834425
101927056,3.97097270350983e-05,1.14313630326196
798461,4.09984337211056e-05,1.20505282919436
255809,4.20618885413773e-05,-1.03155695515728
842202,4.37117573880049e-05,2.29721022767772
2124,4.45667102400495e-05,1.38630646646715
388536,4.46964375173323e-05,1.15956091002819
91978,4.47306528465272e-05,-1.08677382147749
94015,4.54947799190039e-05,-1.00781169316154
9478,4.64514561915058e-05,-2.08118264359878
115560,4.6568480871246e-05,1.11207114937533
51209,5.13037960084282e-05,1.60074729567459
390205,5.30517714421967e-05,-2.02792037371497
83460,5.4293354652536e-05,-1.13658475143951
51276,5.43791010739798e-05,1.21767285494149
55273,5.56802787034581e-05,-1.07328104707983
131873,5.57594655015584e-05,2.12492695608776
346007,5.68924799703247e-05,1.35951288369486
4094,5.87681440958977e-05,1.19927816701099
1438,5.98217679256281e-05,-2.05102107339458
388588,6.11200552837842e-05,-1.17123707476267
100507062,6.26221218308699e-05,1.79353661244927
11095,6.69971817153075e-05,1.35484712732507
150962,6.84525785247818e-05,1.06881787146304
100289092,6.9693308149709e-05,-1.11912705778415
441478,7.14650378827776e-05,-1.91083622858536
3339322,7.18248203814495e-05,-2.00614153101823
2670102,7.41320780358321e-05,-1.27109690539878
729799,7.62478303191857e-05,1.34774473607183
142680,8.23153260742312e-05,-1.61336954891925
6556,8.57881235529759e-05,-1.1493113967907
8681,9.31219614504421e-05,-1.1291944659191
1950,9.4231349845457e-05,1.5971282566452
4253,0.0001017884842356,1.18891540895663
596,0.0001052211088489,1.48946553558611
1050,0.0001053328751786,-1.45344305536659
100505771,0.0001060209904498,-1.06799756194542
9464,0.0001117551667025,-1.1498686942737
126820,0.0001140526587721,1.58764763748804
4645,0.0001173149164752,1.01386007232416
96511,0.0001197337830193,-1.51580368679881
10891,0.0001245489999701,2.13684164379575
2851902,0.0001286382014231,2.20153911309574
64146,0.0001416681476343,-1.07275417608367
8663,0.0001529823391648,-1.0919525931779
10396,0.0001538813816315,2.87647450571962
101954277,0.0001582440773776,-1.03619886779404
6517,0.0001626799185654,-1.24979505886019
729887,0.0001667765395121,-1.80322598087389
9244,0.0001740336377135,-1.60013954982494
285973,0.0001772022223016,-1.26490910617716
3574,0.0001913262237712,1.46374636630421
101928673,0.000195708895792,-1.05580628096519
159686,0.0001967973035273,2.42400917197603
151313,0.0001984246950553,-1.09711749810381
100505616,0.0002008743904629,-1.54240116247344
4403451,0.0002051902767954,2.08635180422472
10125,0.0002084654933388,1.97309041768761
11337,0.0002276919209864,-1.26002719440687
10224,0.0002356954744559,1.34220978427069
84698,0.0002449468664322,1.07811056313986
550631,0.0002492230913233,-1.00697089423867
647946,0.0002629822652153,1.07197965238791
4145,0.0002758642066453,-1.82741409837805
55089,0.0002770092197739,1.04736684545015
875,0.0002814199873092,-1.20731214239666
23236,0.0002814595611143,1.20482317067919
145873,0.0002905573826875,-1.24817686024199
10261,0.0002912023113189,1.59217341036472
1280,0.0003071499200553,1.87126501093661
238,0.0003108180194343,1.19692022517762
79007,0.0003308112299922,-1.53390110309397
2644,0.0003309727081918,-1.3970403902075
56110,0.00035706101383,1.30096257597291
388407,0.0003653430110325,-1.41112544145059
222161,0.0003696069326038,1.76333449680494
406977,0.0003730282891639,1.67439785411979
346157,0.0003815794418602,1.17504545970979
136895,0.0004105492213986,1.10514728780109
6097,0.0004114242458741,-1.43236088605248
100506994,0.0004232284830557,1.17046154878804
84541,0.0004273950220864,1.05182521050998
101927211,0.0004317353087761,1.07200354589451
440072,0.0004429994873044,-1.62958738949219
22881,0.0004437275622762,1.61193625210366
1270,0.000447617734481,1.83066426201776
342908,0.0004561245487485,1.09043429600339
101154753,0.0004602372027868,1.0380739770023
11320,0.000509249895524,1.32996310003864
144715,0.000509595163053,1.36275665706087
100289274,0.000520075620336,1.30772799900563
27099,0.0005287624029592,1.640437281052
1244,0.0005591763691426,1.29464369113636
56154,0.0005735723784188,1.79079693058503
2330,0.000649457943706,1.21460927899498
26149,0.0006791238475936,1.11404739036246
221393,0.0007208037048735,1.05344065251057
100874243,0.000742618667362,2.03360960122189
7480,0.0007616559770435,-1.01389340994893
2043,0.0008186047636896,1.44280755398075
51208,0.0008376334239826,1.10452260317793
101290506,0.0008455362149079,1.13924495164885
347,0.0008997287190244,1.1457028712872
100131234,0.0009072264011153,1.67970535116701
401612,0.000927918802079,1.01447404074882
157773,0.0009457760024819,1.19117072256689
768096,0.0009499210087255,-1.91856457675922
2592901,0.0009554709998356,1.55435044991364
677797,0.0009607916440667,-1.26984094499541
26040,0.0009979721399828,1.26633170036416
474170,0.0010093737376697,1.00370421462902
100289211,0.0010247674662211,1.54103222838365
284992,0.0011307603901632,1.0094294499168
283234,0.001167394070616,-1.07843123589718
7302,0.0011879516846495,1.66919509702699
150946,0.0011968274409398,-1.33379463309566
3049,0.0012579113181067,-1.84195669353835
414899,0.0012607757080994,2.10388420504175
8363,0.0012621944785032,-1.02199723755512
288,0.0012785862272099,1.56278206655965
611,0.001330421564774,1.02224132403259
6857,0.001367966083429,1.19513569344204
100505994,0.0014456496668139,1.10064389314543
81027,0.0014962884094071,1.4558514014791
158399,0.0015709856240057,1.10956605616161
167838,0.0017042197307527,1.10066490359797
353355,0.0017042197307527,1.16734157744945
284697,0.001779314032676,1.29042808048723
3671,0.0018524869194894,-1.274696093729
138311,0.0018751214156173,-1.09192900832544
114880,0.0019269451193267,1.00703200715451
1842,0.001941966453469,1.51005975991404
84978,0.001946461299194,1.16944223894218
767846,0.0020518213309858,1.49190956002393
2670,0.0021197784794508,-1.41646996217102
388815,0.0022055813090616,1.02788273028351
7766,0.0022531438595309,1.21289147647837
83706,0.0023119523499982,-1.13699223679115
23109,0.0023126585937368,-1.50613343966124
100233156,0.0023179500820858,1.23911811193604
101928689,0.0024067238891484,-1.52021815347816
3635,0.0024820256096542,1.33635264526859
388564,0.002506271082645,-1.33456164567588
84069,0.0025598118956104,-1.0675713465471
7472,0.0026338141049833,1.30567310067075
202151,0.0028517976298302,1.30229160147797
163259,0.0028976682248553,1.64371585720817
100506696,0.0032462147079099,-1.05425040176732
268636,0.0032971504585781,-2.54084725750733
100134229,0.0035778023694465,-1.24911003605081
127943,0.0036243722926494,-1.02681392037094
9429,0.0036970378566349,1.34890471488513
8740,0.0037113908384983,1.36312600996764
10747,0.0038062620456195,1.34468028928889
158401,0.003889042075125,1.43955113689801
100130958,0.0040347991320246,-1.0879674899821
23584,0.0040808006072824,-1.25885660341562
100507588,0.0041344408534098,-1.33322821205973
100422943,0.0041629391958652,-1.18927403531411
7352,0.0041948170705372,1.671468289611
401551,0.0042190399127428,-1.20780627507279
10693,0.0042334725521033,1.35904301984123
206412,0.0042629094042793,1.61841397836401
442213,0.0044648309721944,1.25327286120995
22843,0.004515233931589,1.14607829074509
50855,0.004620308721799,-1.01021385101654
2134,0.0048779385066638,-1.23168371023399
54509,0.0050056078760362,-1.02994442007189
117166,0.0050204055308702,-1.18247545032091
1129,0.005080879267883,1.85818819184001
645431,0.0050814774669042,-1.24810326215984
643401,0.0054055053339465,1.25343392599827
400684,0.0055289232412102,-1.00017234068738
147837,0.0056176380930843,1.0421415519379
5712,0.0056368653897033,1.05173880507556
102724515,0.0056891299514578,1.0478664583598
27237,0.0056948481177735,-1.19224562784582
83371,0.0058379873654818,-1.057692663641
202459,0.0058564377766608,1.16570721858106
79692,0.0058594668423307,1.04843877049962
27143,0.0059948737551936,-1.0515037313108
11309,0.0062494719937563,1.0508145886391
4902,0.0064698576087801,-1.06530201760417
50832,0.0064844647931787,1.42038104064107
103091865,0.0067910163221213,-1.09352882730762
641364,0.0068966315276557,1.48040484564409
100289178,0.0071204646639748,1.11617838512356
1577,0.0072924361700197,1.46650104854154
11126,0.007302629035608,1.15281394708516
1001245413,0.007631308647906,-2.35373520304857
80350,0.0076862192879949,1.07520355569393
144608,0.0079341924472048,1.00794314356099
9103,0.008041066105131,1.24382207813794
79973,0.0081153174138103,1.76715016916107
7852,0.0082460976037431,-1.03941619878569
440348,0.0084029646689422,1.04896113672428
100506697,0.008509877169249,1.44106145121354
114801,0.0088673507998503,1.09115761308181
101928602,0.0089449913025735,-1.27920685888825
102724149,0.0092400763748771,-1.1645050616577
338811,0.0096442404517673,1.2840982205049
386627,0.0099052987525559,1.13339292799641
