#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000188167,TMPPE,0,1,-0.516102,161.348,111.547
ENSG00000188171,ZNF626,0.857878,1,2.37453,10.2676,58.709
ENSG00000188175,#N/A,0,1,0.420333,0,0
ENSG00000188177,ZC3H6,0.0476894,1,0.464727,186.283,256.363
ENSG00000188186,LAMTOR4,-0.0753514,1,-0.279848,1020.89,837.582
ENSG00000188191,PRKAR1B,0.162894,1,0.308315,1628.15,2009.81
ENSG00000188199,NUTM2B,0,1,0.693352,33.7363,54.7951
ENSG00000188211,#N/A,0,1,-0.530757,41.0703,27.3975
ENSG00000188215,DCUN1D3,-0.3861,1,-0.556827,1653.08,1119.39
ENSG00000188219,#N/A,0,1,0.867792,14.668,27.3975
ENSG00000188223,#N/A,3.88374,1,6.66826,0,146.773
ENSG00000188227,ZNF793,0.71838,1,1.037,262.557,538.166
ENSG00000188229,TUBB4B,-0.10893,1,-0.151099,23037.5,20683.2
ENSG00000188234,AGAP4,0,1,-0.23883,554.449,467.715
ENSG00000188243,COMMD6,0,1,-0.030196,1064.89,1039.15
ENSG00000188257,PLA2G2A,-1.73746,1,-2.18929,517.779,111.547
ENSG00000188263,#N/A,0,1,0.835371,2.93359,5.8709
ENSG00000188266,HYKK,0,1,-0.0213723,265.49,260.277
ENSG00000188277,C15orf62,0,1,-0.0650937,121.744,115.461
ENSG00000188282,#N/A,0,1,0.420333,0,0
ENSG00000188283,ZNF383,0,1,-0.168012,624.856,553.822
ENSG00000188290,HES4,0,1,0.14785,492.844,544.037
ENSG00000188293,IGFL1,-1.06632,1,-1.25189,1947.91,814.098
ENSG00000188295,ZNF669,0,1,0.319806,303.627,377.695
ENSG00000188305,#N/A,0,1,-1.57967,4.40039,0
ENSG00000188306,#N/A,0,1,-1.48656,20.5352,5.8709
ENSG00000188312,CENPP,-0.0159348,1,-0.191806,1334.79,1164.4
ENSG00000188313,PLSCR1,0.66812,1,0.73607,6437.77,10690.9
ENSG00000188315,C3orf62,0,1,-0.0202394,388.701,381.609
ENSG00000188316,#N/A,0,1,0.420333,0,0
ENSG00000188321,ZNF559,-0.09677,1,-0.366263,605.787,467.715
ENSG00000188322,SBK1,0.676365,1,1.03973,200.951,412.92
ENSG00000188342,GTF2F2,0,1,0.0874339,2176.73,2305.31
ENSG00000188343,CIBAR1,0,1,0.273492,180.416,217.223
ENSG00000188352,FOCAD,-0.000693321,1,-0.169807,1431.59,1268.11
ENSG00000188368,PRR19,0,1,0.0984051,115.877,123.289
ENSG00000188372,ZP3,0,1,0.420333,77.7403,103.719
ENSG00000188373,#N/A,0,1,0.420333,0,0
ENSG00000188375,H3-5,0,1,0.197941,80.6739,91.9775
ENSG00000188385,#N/A,0,1,0.557837,13.2012,19.5697
ENSG00000188393,#N/A,0,1,0.420333,0,0
ENSG00000188396,#N/A,0,1,1.0053,13.2012,27.3975
ENSG00000188404,SELL,-0.0845964,1,-0.569174,199.484,133.074
ENSG00000188419,CHM,-0.00577784,1,-0.156416,1796.83,1606.67
ENSG00000188428,BLOC1S5,-0.0225354,1,-0.211844,1160.24,998.053
ENSG00000188452,#N/A,0,1,0.420333,0,0
ENSG00000188467,#N/A,0,1,0.420333,0,0
ENSG00000188483,IER5L,0,1,-0.166765,494.311,438.361
ENSG00000188486,H2AX,0.707906,1,0.81555,2497.96,4383.61
ENSG00000188487,#N/A,0,1,-2.16463,7.33399,0
ENSG00000188488,#N/A,0,1,1.55784,5.86719,19.5697
ENSG00000188493,C19orf54,0,1,0.120558,1515.2,1641.9
ENSG00000188501,LCTL,0,1,0.130827,46.9375,50.8811
ENSG00000188505,NCCRP1,0,1,-0.329689,52.8047,41.0963
ENSG00000188508,#N/A,0,1,0.420333,0,0
ENSG00000188522,FAM83G,0.251446,1,0.402757,1452.13,1913.91
ENSG00000188523,#N/A,0,1,0.420333,4.40039,5.8709
ENSG00000188529,SRSF10,-0.0888831,1,-0.145009,12960.6,11685.1
ENSG00000188536,#N/A,0,1,-1.57967,4.40039,0
ENSG00000188542,DUSP28,0,1,-0.313493,222.953,178.084
ENSG00000188549,CCDC9B,0.180378,1,0.251009,7045.03,8358.21
ENSG00000188554,NBR1,-0.167248,1,-0.23724,8649.7,7315.14
ENSG00000188559,RALGAPA2,-0.470964,1,-0.597692,3070.01,2021.55
ENSG00000188566,NDOR1,0.0045004,1,0.148209,1773.36,1958.92
ENSG00000188573,#N/A,0,1,1.42033,10.2676,29.3545
ENSG00000188580,#N/A,0,1,1.1573,2.93359,7.82787
ENSG00000188581,#N/A,0,1,0.420333,0,0
ENSG00000188582,#N/A,0,1,-0.994704,10.2676,3.91393
ENSG00000188585,#N/A,0,1,0.420333,0,0
ENSG00000188596,CFAP54,0,1,0.383807,57.2051,74.3648
ENSG00000188603,CLN3,0,1,-0.0623461,1845.23,1761.27
ENSG00000188610,FAM72B,0,1,-0.20567,756.867,653.627
ENSG00000188611,ASAH2,0,1,-0.207698,123.211,105.676
ENSG00000188612,SUMO2,0,1,0.0165252,14640.1,14763.4
ENSG00000188613,NANOS1,0,1,-0.260845,134.945,111.547
ENSG00000188626,#N/A,0,1,0.879765,10.2676,19.5697
ENSG00000188629,ZNF177,0,1,0.459862,51.3379,70.4508
ENSG00000188636,RTL6,-0.225599,1,-0.36089,2426.08,1882.6
ENSG00000188641,DPYD,0.309848,1,0.554189,526.58,771.045
ENSG00000188643,S100A16,0,1,0.0379719,10456.8,10702.7
ENSG00000188647,PTAR1,-0.386997,1,-0.504254,3442.57,2418.81
ENSG00000188649,#N/A,0,1,0.77397,24.9356,43.0533
ENSG00000188659,SAXO2,0,1,0.222394,55.7383,64.5799
ENSG00000188672,#N/A,0,1,-0.749592,11.7344,5.8709
ENSG00000188677,#N/A,0,1,-1.57967,4.40039,0
ENSG00000188687,#N/A,0,1,0.250408,38.1367,45.0102
ENSG00000188690,UROS,0,1,0.135534,1644.28,1800.41
ENSG00000188706,ZDHHC9,0.0287873,1,0.154548,2308.74,2561.67
ENSG00000188710,#N/A,0,1,-0.09424,13.2012,11.7418
ENSG00000188716,#N/A,0,1,0.420333,0,0
ENSG00000188725,SMIM15,-0.0391436,1,-0.120775,6057.87,5553.87
ENSG00000188729,#N/A,0,1,0.420333,0,0
ENSG00000188732,FAM221A,-0.00749478,1,-0.254679,689.395,575.348
ENSG00000188735,TMEM120B,0,1,-0.109652,1773.36,1637.98
ENSG00000188738,FSIP2,0,1,0.505222,95.3418,135.031
ENSG00000188739,RBM34,0,1,-0.0905287,2113.65,1978.49
ENSG00000188747,NOXA1,0,1,-0.348341,133.479,103.719
ENSG00000188760,TMEM198,0,1,0.726994,54.2715,90.0205
ENSG00000188761,#N/A,0,1,0.420333,4.40039,5.8709
ENSG00000188763,#N/A,0,1,0.420333,0,0
ENSG00000188766,SPRED3,0,1,-0.110182,112.943,103.719
ENSG00000188771,#N/A,0,1,0.420333,0,0
ENSG00000188779,#N/A,0.00529428,1,0.03331,23.4688,23.4836
ENSG00000188782,#N/A,0,1,-1.16463,2.93359,0
ENSG00000188783,#N/A,0,1,0.420333,0,0
ENSG00000188784,#N/A,0,1,1.42033,1.4668,5.8709
ENSG00000188785,ZNF548,-0.0542973,1,-0.219556,1529.87,1309.21
ENSG00000188786,MTF1,-0.0234343,1,-0.151851,2471.55,2217.24
ENSG00000188800,#N/A,0,1,0.420333,0,0
ENSG00000188807,TMEM201,0,1,0.0637193,1619.34,1686.91
ENSG00000188811,NHLRC3,0,1,-0.111005,1141.17,1052.85
ENSG00000188818,ZDHHC11,0,1,-0.370571,158.414,121.332
ENSG00000188820,#N/A,-0.230477,1,-2.28011,17.6016,1.95697
ENSG00000188827,SLX4,0.10689,1,0.263705,1424.26,1704.52
ENSG00000188833,#N/A,0.204599,1,3.42033,0,13.6988
ENSG00000188846,RPL14,-0.0378903,1,-0.0870313,16522,15507
ENSG00000188848,BEND4,0,1,0.879765,33.7363,62.623
ENSG00000188859,#N/A,0,1,-1.65006,29.3359,7.82787
ENSG00000188868,ZNF563,0,1,0.0312909,159.881,162.428
ENSG00000188869,#N/A,0,1,-2.57967,10.2676,0
ENSG00000188878,FBF1,0,1,-0.119421,943.151,864.98
ENSG00000188883,#N/A,0,1,0.00529566,10.2676,9.78484
ENSG00000188895,MSL1,0,1,0.0280157,4957.78,5039.19
ENSG00000188897,LOC400499,0.110052,1,0.892402,44.0039,82.1926
ENSG00000188906,LRRK2,0,1,0.516548,41.0703,58.709
ENSG00000188910,GJB3,0,1,0.0140765,4403.33,4432.53
ENSG00000188916,#N/A,0,1,0.420333,0,0
ENSG00000188917,TRMT2B,0,1,-0.00545159,1513.73,1502.95
ENSG00000188921,HACD4,0.272372,1,0.536526,453.24,655.584
ENSG00000188931,CFAP126,0,1,-0.0135634,111.477,109.59
ENSG00000188938,FAM120AOS,0,1,-0.0696962,2209,2097.87
ENSG00000188958,#N/A,0,1,0.157299,7.33399,7.82787
ENSG00000188959,#N/A,0,1,0.835371,2.93359,5.8709
ENSG00000188976,NOC2L,-0.0664864,1,-0.152003,5588.5,5013.75
ENSG00000188981,#N/A,0,1,1.0053,10.2676,21.5266
ENSG00000188986,NELFB,0.0502423,1,0.175254,2317.54,2608.64
ENSG00000188992,#N/A,0,1,2.74226,0,7.82787
ENSG00000188993,#N/A,0,1,-0.316632,5.86719,3.91393
ENSG00000188994,ZNF292,0,1,0.0171528,2723.84,2747.58
ENSG00000188996,#N/A,0,1,-2.74959,11.7344,0
ENSG00000188997,KCTD21,-0.0583247,1,-0.310414,677.66,544.037
ENSG00000189001,#N/A,0,1,0.420333,0,0
ENSG00000189007,ADAT2,-0.0301764,1,-0.302133,579.385,467.715
ENSG00000189013,#N/A,0,1,0.420333,0,0
ENSG00000189030,#N/A,0,1,0.420333,0,0
ENSG00000189042,ZNF567,0.106185,1,0.314858,789.137,978.484
ENSG00000189043,NDUFA4,-0.191798,1,-0.263247,8390.08,6968.76
ENSG00000189045,ANKDD1B,0,1,-0.181117,63.0723,54.7951
ENSG00000189046,ALKBH2,0,1,0.0629714,693.795,722.121
ENSG00000189050,RNFT1,0.0281205,1,0.219023,978.354,1135.04
ENSG00000189051,#N/A,0,1,-0.316632,13.2012,9.78484
ENSG00000189052,CGB5,0.886771,1,1.60675,41.0703,127.203
ENSG00000189056,RELN,0.998621,1,1.73153,38.1367,129.16
ENSG00000189057,FAM111B,0.157845,1,0.240085,5218.86,6144.88
ENSG00000189058,APOD,0,1,0.0895087,177.482,187.869
ENSG00000189060,H1-0,0,1,0.0322413,12187.6,12424.8
ENSG00000189064,GAGE2B,2.29237,1,5.17522,0,50.8811
ENSG00000189067,LITAF,0.0917406,1,0.153022,9711.67,10765.3
ENSG00000189068,#N/A,0,1,0.420333,0,0
ENSG00000189077,TMEM120A,0,1,-0.00132105,1387.59,1381.62
ENSG00000189079,ARID2,0,1,0.0262553,3005.47,3050.91
ENSG00000189090,#N/A,0,1,0.420333,5.86719,7.82787
ENSG00000189091,SF3B3,-0.275572,1,-0.325531,17650,14041.2
ENSG00000189099,#N/A,0,1,-1.57967,4.40039,0
ENSG00000189108,#N/A,0,1,1.1573,7.33399,17.6127
ENSG00000189114,BLOC1S3,0,1,-0.1678,1334.79,1183.97
ENSG00000189120,SP6,-0.576781,1,-0.737853,2018.31,1205.49
ENSG00000189127,#N/A,0,1,2.42033,0,5.8709
ENSG00000189129,#N/A,0.197939,1,0.227688,10.2676,11.7418
ENSG00000189134,#N/A,0,1,-1.16463,2.93359,0
ENSG00000189143,CLDN4,0.0584485,1,0.11981,9811.41,10628.3
ENSG00000189144,ZNF573,0,1,-0.241797,209.752,176.127
ENSG00000189152,#N/A,0,1,-0.164629,2.93359,1.95697
ENSG00000189157,FAM47E,0,1,-0.88223,52.8047,27.3975
ENSG00000189159,JPT1,0.34806,1,0.410574,8483.96,11242.8
ENSG00000189164,ZNF527,0,1,0.155361,435.639,483.371
ENSG00000189167,#N/A,0,1,0.420333,0,0
ENSG00000189171,S100A13,-0.169775,1,-0.270923,4190.64,3461.88
ENSG00000189180,ZNF33A,-0.106274,1,-0.239949,2363.01,1994.15
ENSG00000189181,#N/A,0,1,1.1573,2.93359,7.82787
ENSG00000189184,PCDH18,0,1,0.140225,73.3399,80.2357
ENSG00000189186,DCAF8L2,0,1,0.258582,95.3418,113.504
ENSG00000189190,ZNF600,0,1,-0.0800006,1625.21,1532.31
ENSG00000189195,BTBD8,0,1,-0.232718,618.988,524.467
ENSG00000189221,MAOA,-0.787522,1,-0.851106,13836.3,7645.87
ENSG00000189227,C15orf61,0,1,0.406119,148.147,195.697
ENSG00000189233,#N/A,0,1,0.420333,0,0
ENSG00000189241,TSPYL1,0,1,0.0478795,7702.15,7937.46
ENSG00000189266,PNRC2,-0.0285658,1,-0.10478,6907.15,6403.2
ENSG00000189269,#N/A,0,1,-0.13606,35.2031,31.3115
ENSG00000189280,GJB5,0,1,0.0817263,1912.7,2017.63
ENSG00000189283,#N/A,0,1,-2.38702,8.80078,0
ENSG00000189292,#N/A,0,1,-1.90159,5.86719,0
ENSG00000189298,ZKSCAN3,-0.0752657,1,-0.39822,425.371,320.943
ENSG00000189299,#N/A,0,1,0.420333,0,0
ENSG00000189306,RRP7A,0.0499288,1,0.166063,2694.51,3013.73
ENSG00000189308,LIN54,0,1,-0.0451534,567.651,547.951
ENSG00000189319,FAM53B,-0.110279,1,-0.211418,4089.43,3520.58
ENSG00000189334,S100A14,-0.253057,1,-0.325722,8328.48,6624.33
ENSG00000189337,KAZN,0,1,0.139642,1035.56,1137
ENSG00000189339,SLC35E2B,0,1,0.00398828,4316.78,4315.11
ENSG00000189348,#N/A,0,1,0.420333,0,0
ENSG00000189350,#N/A,0,1,-2.57967,10.2676,0
ENSG00000189362,NEMP2,0,1,-0.103618,677.66,628.186
ENSG00000189367,#N/A,0,1,1.42033,0,1.95697
ENSG00000189369,GSPT2,0,1,-0.0497457,821.407,790.615
ENSG00000189375,#N/A,0,1,0.420333,0,0
ENSG00000189376,C8orf76,0,1,0.109404,1004.76,1080.25
ENSG00000189377,#N/A,0,1,0.683368,5.86719,9.78484
ENSG00000189403,HMGB1,0.161646,1,0.197029,28629,32718.5
ENSG00000189409,#N/A,0,1,0.420333,11.7344,15.6557
ENSG00000189410,#N/A,0.320796,1,0.327224,22.002,27.3975
ENSG00000189420,#N/A,0,1,0.557837,13.2012,19.5697
ENSG00000189431,#N/A,0,1,0.420333,0,0
ENSG00000189433,GJB4,-0.203655,1,-0.339616,2380.61,1874.77
ENSG00000196071,#N/A,0,1,0.420333,0,0
ENSG00000196072,BLOC1S2,-0.00526398,1,-0.103612,4140.77,3841.53
ENSG00000196074,SYCP2,0.00508934,1,0.246482,605.787,716.25
ENSG00000196081,ZNF724,0.0711319,1,0.486422,186.283,260.277
ENSG00000196083,IL1RAP,-0.247317,1,-0.453809,1076.63,782.787
ENSG00000196092,#N/A,0,1,0.420333,0,0
ENSG00000196104,#N/A,0.428685,1,3.59026,0,15.6557
ENSG00000196109,#N/A,0,1,0.420333,0,0
ENSG00000196110,ZNF699,0.0538628,1,0.463083,193.617,266.148
ENSG00000196116,TDRD7,0.118116,1,0.235422,2571.3,3017.64
ENSG00000196118,CCDC189,0,1,0.340899,162.815,205.482
ENSG00000196119,#N/A,0,1,-0.387022,8.80078,5.8709
ENSG00000196123,KIAA0895L,0,1,0.108038,1038.49,1115.47
ENSG00000196126,HLA-DRB1,0,1,0.483527,96.8086,135.031
ENSG00000196132,MYT1,0,1,-0.791171,63.0723,35.2254
ENSG00000196136,#N/A,0,1,0.742261,4.40039,7.82787
ENSG00000196139,AKR1C3,-0.817524,1,-0.866005,24018.8,13137.1
ENSG00000196141,SPATS2L,0.171519,1,0.226016,11941.2,13923.8
ENSG00000196150,ZNF250,0.17439,1,0.470959,368.166,508.811
ENSG00000196151,WDSUB1,0,1,-0.134572,416.57,377.695
ENSG00000196152,ZNF79,0,1,-0.0650937,624.856,594.918
ENSG00000196154,S100A4,-0.393316,1,-0.553874,1868.7,1268.11
ENSG00000196155,#N/A,0,1,2.42033,0,5.8709
ENSG00000196159,FAT4,0,1,0.420333,104.143,138.945
ENSG00000196172,ZNF681,0.220406,1,0.773005,93.875,160.471
ENSG00000196177,ACADSB,-0.125266,1,-0.2688,2072.58,1714.3
ENSG00000196182,STK40,0.416424,1,0.540381,2060.85,2988.29
ENSG00000196187,TMEM63A,0,1,0.0524781,4984.18,5152.69
ENSG00000196188,CTSE,0,1,-0.242198,404.836,340.512
ENSG00000196189,SEMA4A,0,1,-0.0491521,2137.12,2058.73
ENSG00000196196,#N/A,0,1,-1.16463,2.93359,0
ENSG00000196199,MPHOSPH8,0,1,0.0215396,3150.68,3187.9
ENSG00000196208,#N/A,0,1,0.76137,20.5352,35.2254
ENSG00000196209,SIRPB2,0,1,-0.27674,155.481,127.203
ENSG00000196214,ZNF766,0.0369853,1,0.192266,1493.2,1700.6
ENSG00000196218,#N/A,0,1,1.25041,11.7344,29.3545
ENSG00000196220,SRGAP3,0.0265317,1,0.30605,441.506,544.037
ENSG00000196227,FAM217B,-0.594271,1,-0.783286,1491.73,863.023
ENSG00000196230,TUBB,0.341694,1,0.361931,82372.4,105539
ENSG00000196233,LCOR,-0.154741,1,-0.265113,3508.58,2910.01
ENSG00000196235,SUPT5H,0.132393,1,0.191826,10172.2,11583.3
ENSG00000196236,XPNPEP3,0,1,-0.122538,1336.25,1223.1
ENSG00000196242,#N/A,0,1,-1.16463,2.93359,0
ENSG00000196247,ZNF107,-0.00133308,1,-0.125781,2605.03,2379.67
ENSG00000196262,PPIA,-0.0955816,1,-0.118914,74352,68261
ENSG00000196263,#N/A,0,1,0.420333,0,0
ENSG00000196266,#N/A,0,1,0.420333,0,0
ENSG00000196267,ZNF836,0.085379,1,0.349294,486.977,618.402
ENSG00000196268,ZNF493,1.51936,1,2.01371,82.1407,334.641
ENSG00000196275,GTF2IRD2,0.0430399,1,0.500504,152.547,215.266
ENSG00000196284,SUPT3H,0,1,0.061124,357.899,371.824
ENSG00000196289,#N/A,0,1,-1.16463,2.93359,0
ENSG00000196290,NIF3L1,0,1,-0.13272,1375.86,1250.5
ENSG00000196296,ATP2A1,0,1,-0.387022,90.9414,68.4939
ENSG00000196305,IARS1,-0.0993966,1,-0.160001,11181.4,9976.62
ENSG00000196313,POM121,0.104017,1,0.178848,6450.97,7279.92
ENSG00000196323,ZBTB44,0.0805875,1,0.176029,3972.09,4473.63
ENSG00000196329,#N/A,0,1,0.420333,2.93359,3.91393
ENSG00000196335,#N/A,0,1,-0.695144,36.6699,21.5266
ENSG00000196337,CGB7,0,1,-0.0289742,519.246,506.855
ENSG00000196338,#N/A,-0.0879152,1,-3.16463,16.1348,0
ENSG00000196341,#N/A,0,1,-0.579667,7.33399,3.91393
ENSG00000196345,#N/A,0,1,2.0053,0,3.91393
ENSG00000196352,CD55,-0.242857,1,-0.404197,1733.75,1305.3
ENSG00000196353,CPNE4,-0.210796,1,-0.573838,360.832,240.707
ENSG00000196357,ZNF565,0,1,0.0792962,277.225,291.588
ENSG00000196358,#N/A,0,1,0.420333,10.2676,13.6988
ENSG00000196361,#N/A,0,1,0.420333,0,0
ENSG00000196363,WDR5,0.05328,1,0.153456,3637.66,4033.31
ENSG00000196365,LONP1,0.093081,1,0.197941,3263.62,3731.94
ENSG00000196367,TRRAP,0,1,-0.0483795,6317.5,6090.08
ENSG00000196368,#N/A,0,1,0.420333,0,0
ENSG00000196369,SRGAP2B,-0.0835787,1,-0.268668,1242.38,1027.41
ENSG00000196371,FUT4,0.0632166,1,0.615589,99.7422,152.643
ENSG00000196372,ASB13,-0.0186243,1,-0.237992,871.278,735.82
ENSG00000196376,#N/A,0,1,2.42033,0,5.8709
ENSG00000196378,ZNF34,0,1,-0.285097,264.024,215.266
ENSG00000196387,ZNF140,0.600544,1,0.958429,212.686,412.92
ENSG00000196388,INCA1,0.0661308,1,0.763221,58.6719,99.8053
ENSG00000196391,ZNF774,0,1,-0.144619,261.09,234.836
ENSG00000196396,PTPN1,-0.0364517,1,-0.114975,6533.12,6013.76
ENSG00000196405,EVL,0.253819,1,0.446457,881.545,1197.66
ENSG00000196406,#N/A,0,1,-2.16463,7.33399,0
ENSG00000196407,#N/A,0,1,2.0053,0,3.91393
ENSG00000196408,#N/A,0,1,0.420333,0,0
ENSG00000196411,EPHB4,0.100945,1,0.183783,5255.53,5951.14
ENSG00000196415,#N/A,0,1,0.420333,0,0
ENSG00000196417,ZNF765,0,1,0.0965915,1458,1553.83
ENSG00000196418,ZNF124,0.305744,1,0.583832,401.902,600.789
ENSG00000196419,XRCC6,-0.00378115,1,-0.045042,23055.1,22278.1
ENSG00000196420,S100A5,0,1,-0.145264,52.8047,46.9672
ENSG00000196421,C20orf204,0,1,0.197941,80.6739,91.9775
ENSG00000196422,PPP1R26,0,1,0.0842127,2433.42,2571.45
ENSG00000196427,NBPF4,0,1,-0.0197083,283.092,277.889
ENSG00000196428,TSC22D2,0.261201,1,0.397688,1788.03,2348.36
ENSG00000196431,#N/A,0,1,0.420333,0,0
ENSG00000196433,#N/A,0,1,-1.57967,4.40039,0
ENSG00000196436,#N/A,0.172404,1,0.185868,27.8691,31.3115
ENSG00000196437,ZNF569,0,1,0.401474,111.477,146.773
ENSG00000196440,#N/A,0,1,2.42033,0,5.8709
ENSG00000196449,YRDC,-0.0867312,1,-0.302936,921.149,743.648
ENSG00000196453,ZNF777,0.0524077,1,0.255349,853.676,1015.67
ENSG00000196455,PIK3R4,-0.0698895,1,-0.188584,2938,2569.5
ENSG00000196456,ZNF775,-0.193745,1,-0.836007,124.678,68.4939
ENSG00000196458,ZNF605,0,1,0.170909,617.522,692.766
ENSG00000196459,TRAPPC2,-0.00190862,1,-0.284065,533.914,436.404
ENSG00000196460,#N/A,0,1,0.420333,0,0
ENSG00000196465,MYL6B,0.0518627,1,0.194737,1761.62,2009.81
ENSG00000196466,ZNF799,0,1,-0.0555866,353.498,338.555
ENSG00000196470,SIAH1,0,1,0.101041,1402.26,1499.04
ENSG00000196476,C20orf96,0,1,-0.184258,324.162,283.76
ENSG00000196482,ESRRG,0,1,0.175221,45.4707,50.8811
ENSG00000196497,IPO4,-0.133874,1,-0.245484,3402.97,2861.09
ENSG00000196498,NCOR2,0.416789,1,0.478364,8539.69,11861.2
ENSG00000196502,SULT1A1,-0.926292,1,-1.22316,736.332,313.115
ENSG00000196503,#N/A,0,1,0.420333,0,0
ENSG00000196504,PRPF40A,-0.0540879,1,-0.117944,9899.42,9094.03
ENSG00000196505,GDAP2,0,1,-0.0732215,1826.16,1729.96
ENSG00000196507,TCEAL3,0.100428,1,0.252491,1521.07,1806.28
ENSG00000196510,ANAPC7,-0.161826,1,-0.254422,4969.51,4152.68
ENSG00000196511,TPK1,0,1,-0.110182,55.7383,50.8811
ENSG00000196517,SLC6A9,0.332631,1,0.658493,284.559,448.145
ENSG00000196526,AFAP1,0.459277,1,0.61863,1213.04,1857.16
ENSG00000196531,NACA,-0.040883,1,-0.0875571,18321.8,17190
ENSG00000196535,MYO18A,-0.120046,1,-0.188771,8793.45,7690.88
ENSG00000196542,SPTSSB,-2.1752,1,-2.69379,519.246,78.2787
ENSG00000196544,BORCS6,-0.00293468,1,-0.293196,506.045,410.963
ENSG00000196547,MAN2A2,0.00375696,1,0.0970476,4287.45,4571.48
ENSG00000196549,MME,0.695644,1,1.13793,130.545,287.674
ENSG00000196550,FAM72A,0,1,-0.00999599,601.387,594.918
ENSG00000196553,#N/A,0,1,0.420333,0,0
ENSG00000196557,#N/A,0,1,-0.316632,5.86719,3.91393
ENSG00000196562,SULF2,0.000252789,1,0.0755685,6629.92,6964.85
ENSG00000196565,#N/A,0,1,0.420333,0,0
ENSG00000196569,LAMA2,-0.183536,1,-0.796898,134.945,76.3217
ENSG00000196576,PLXNB2,-0.0129629,1,-0.0507475,27562.6,26528.6
ENSG00000196578,#N/A,0,1,0.420333,0,0
ENSG00000196581,#N/A,0,1,-0.579667,7.33399,3.91393
ENSG00000196584,XRCC2,0,1,0.0888342,1163.17,1232.89
ENSG00000196586,MYO6,-0.150915,1,-0.217746,9412.44,8068.58
ENSG00000196588,MRTFA,0,1,0.114973,1966.98,2123.31
ENSG00000196591,HDAC2,0.106161,1,0.169304,9091.21,10191.9
ENSG00000196597,ZNF782,0,1,0.0692587,181.883,189.826
ENSG00000196604,#N/A,0,1,-0.0561049,45.4707,43.0533
ENSG00000196605,ZNF846,0,1,-0.0519292,350.565,336.598
ENSG00000196611,MMP1,1.07218,1,1.32156,397.502,992.182
ENSG00000196628,TCF4,0,1,-0.125101,77.7403,70.4508
ENSG00000196632,#N/A,0,1,0.90576,5.86719,11.7418
ENSG00000196636,SDHAF3,0,1,-0.100848,1053.16,978.484
ENSG00000196639,HRH1,-0.185287,1,-0.346449,1695.62,1328.78
ENSG00000196642,RABL6,0.115145,1,0.208584,4092.36,4714.33
ENSG00000196646,ZNF136,0,1,-0.0999237,318.295,295.502
ENSG00000196652,ZKSCAN5,0,1,0.0892451,1157.3,1227.02
ENSG00000196653,ZNF502,0,1,0.272776,209.752,252.449
ENSG00000196655,TRAPPC4,0,1,0.0761249,1601.74,1682.99
ENSG00000196659,TTC30B,0,1,0.0581475,784.737,814.098
ENSG00000196660,#N/A,0,1,2.42033,0,5.8709
ENSG00000196663,TECPR2,0.0364357,1,0.171739,1981.64,2225.07
ENSG00000196664,TLR7,-1.35785,1,-1.9742,237.621,58.709
ENSG00000196670,ZFP62,0,1,0.0283793,2908.66,2956.98
ENSG00000196678,ERI2,0,1,0.110253,1955.24,2103.74
ENSG00000196683,TOMM7,0,1,0.0357909,3866.48,3951.12
ENSG00000196684,HSH2D,0,1,0.0730474,903.547,947.172
ENSG00000196689,TRPV1,-0.190234,1,-0.473277,573.518,410.963
ENSG00000196693,ZNF33B,-0.0603084,1,-0.194205,2311.67,2013.72
ENSG00000196700,ZNF512B,0,1,-0.00399068,4799.36,4771.09
ENSG00000196704,AMZ2,0.0397739,1,0.131525,4372.52,4775
ENSG00000196705,ZNF431,0,1,-0.0909662,1566.54,1465.77
ENSG00000196712,NF1,-0.0591536,1,-0.120814,10629.9,9745.7
ENSG00000196715,VKORC1L1,0,1,-0.0309927,4033.69,3935.46
ENSG00000196724,ZNF418,0.110663,1,0.566723,149.613,221.137
ENSG00000196730,DAPK1,0,1,-0.0559394,8893.19,8528.46
ENSG00000196734,#N/A,0,1,0.420333,0,0
ENSG00000196735,#N/A,0.535953,1,2.53581,2.93359,23.4836
ENSG00000196739,COL27A1,0,1,-0.0381546,1399.32,1358.14
ENSG00000196743,GM2A,-0.263626,1,-0.350955,5821.72,4549.95
ENSG00000196747,#N/A,0,1,0.420333,1.4668,1.95697
ENSG00000196748,#N/A,0,1,0.420333,0,0
ENSG00000196754,S100A2,-0.394111,1,-0.427066,42462.3,31485.6
ENSG00000196757,ZNF700,-0.0312028,1,-0.244538,924.082,776.916
ENSG00000196767,#N/A,0,1,2.0053,0,3.91393
ENSG00000196776,CD47,0,1,0.0694014,4991.51,5221.19
ENSG00000196781,TLE1,0.559782,1,0.800142,500.178,868.893
ENSG00000196782,MAML3,-0.919163,1,-1.11664,1603.21,735.82
ENSG00000196787,#N/A,0,1,-0.316632,5.86719,3.91393
ENSG00000196792,STRN3,-0.117678,1,-0.246652,2546.36,2138.97
ENSG00000196793,#N/A,0.320796,1,0.327224,22.002,27.3975
ENSG00000196811,#N/A,0,1,-1.16463,2.93359,0
ENSG00000196812,ZSCAN16,0,1,0.0652382,321.229,334.641
ENSG00000196814,MVB12B,0,1,0.100074,1582.67,1690.82
ENSG00000196821,ILRUN,0.268263,1,0.315784,15190.2,18849.5
