#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000117625,RCOR3,-0.0547456,1,-0.235161,1358.55,1221.55
ENSG00000285641,#N/A,-0.0546084,1,-0.392037,407.566,328.82
ENSG00000161914,ZNF653,-0.0545756,1,-0.745339,107.37,67.6079
ENSG00000229809,ZNF688,-0.0545756,1,-0.745339,107.37,67.6079
ENSG00000198242,RPL23A,-0.0545078,1,-0.0861122,42172.2,42032.1
ENSG00000171530,TBCA,-0.0544274,1,-0.150999,4614.7,4397.59
ENSG00000125970,RALY,-0.0543627,1,-0.142382,5539.4,5310.29
ENSG00000164674,SYTL3,-0.0542961,1,-0.405912,376.889,301.162
ENSG00000162402,USP24,-0.0542279,1,-0.111386,13002.7,12734.9
ENSG00000145780,FEM1C,-0.0542141,1,-0.212471,1752.97,1601.08
ENSG00000102900,NUP93,-0.0541735,1,-0.12595,8284.99,8033.05
ENSG00000101052,IFT52,-0.0541336,1,-0.181546,2677.67,2498.42
ENSG00000171467,ZNF318,-0.0540691,1,-0.182179,2649.18,2470.76
ENSG00000166986,MARS1,-0.0540172,1,-0.101408,18851,18590.6
ENSG00000104388,RAB2A,-0.0539779,1,-0.126259,8171.05,7920.88
ENSG00000204116,CHIC1,-0.0536345,1,-0.242689,1240.23,1109.38
ENSG00000007202,KIAA0100,-0.0535344,1,-0.116639,10686.6,10428.5
ENSG00000279348,#N/A,-0.0534898,1,-0.593336,168.724,118.314
ENSG00000147419,CCDC25,-0.0532972,1,-0.162985,3591.4,3394.22
ENSG00000186174,BCL9L,-0.0530552,1,-0.170967,3115.91,2928.65
ENSG00000135457,TFCP2,-0.0530458,1,-0.163801,3523.48,3328.15
ENSG00000180182,MED14,-0.0529735,1,-0.166567,3352.56,3160.67
ENSG00000029725,RABEP1,-0.0528434,1,-0.125708,8039.58,7796.42
ENSG00000153975,ZUP1,-0.0527912,1,-0.251855,1121.9,997.216
ENSG00000189223,#N/A,-0.0527661,1,-0.0908355,24.1034,24.5847
ENSG00000234264,#N/A,-0.0527661,1,-0.0908355,24.1034,24.5847
ENSG00000235912,#N/A,-0.0527661,1,-0.0908355,24.1034,24.5847
ENSG00000285257,#N/A,-0.0527661,1,-0.0908355,24.1034,24.5847
ENSG00000285644,#N/A,-0.0527661,1,-0.0908355,24.1034,24.5847
ENSG00000169714,CNBP,-0.0525653,1,-0.0965476,21853,21623.8
ENSG00000136628,EPRS1,-0.0525266,1,-0.0968784,21491.5,21261.1
ENSG00000145715,RASA1,-0.0524841,1,-0.124339,8263.08,8020.76
ENSG00000141577,CEP131,-0.0524443,1,-0.372946,449.2,367.234
ENSG00000047056,WDR37,-0.0523971,1,-0.309708,683.66,583.886
ENSG00000085978,ATG16L1,-0.0523883,1,-0.239374,1266.52,1135.51
ENSG00000063322,MED29,-0.0522794,1,-0.197468,2072.89,1913
ENSG00000101000,PROCR,-0.0522727,1,-0.259864,1034.25,914.243
ENSG00000124357,NAGK,-0.0522727,1,-0.259864,1034.25,914.243
ENSG00000065000,AP3D1,-0.0522296,1,-0.120829,9056.3,8812.07
ENSG00000132781,MUTYH,-0.0520947,1,-0.28434,832.662,723.712
ENSG00000004059,ARF5,-0.0519917,1,-0.17744,2758.74,2581.39
ENSG00000118007,STAG1,-0.0518731,1,-0.1314,6762.1,6531.84
ENSG00000170322,NFRKB,-0.0517128,1,-0.192321,2206.56,2043.6
ENSG00000101639,CEP192,-0.0515094,1,-0.146586,4754.94,4545.09
ENSG00000058600,POLR3E,-0.0514932,1,-0.206824,1816.52,1665.61
ENSG00000071967,CYBRD1,-0.0514929,1,-0.196197,2086.04,1926.83
ENSG00000175701,MTLN,-0.0513669,1,-0.400691,381.272,305.772
ENSG00000178996,SNX18,-0.0512922,1,-0.259766,1025.49,906.56
ENSG00000129315,CCNT1,-0.0512688,1,-0.133767,6288.79,6064.74
ENSG00000160766,GBAP1,-0.0512521,1,-0.37503,440.435,359.551
ENSG00000160216,AGPAT3,-0.0511754,1,-0.176862,2747.79,2572.17
ENSG00000089006,SNX5,-0.0511737,1,-0.0951902,21809.2,21600.7
ENSG00000233024,#N/A,-0.0511711,1,-0.307581,688.042,588.496
ENSG00000056277,ZNF280C,-0.050919,1,-0.183405,2478.27,2309.42
ENSG00000182712,CMC4,-0.0507913,1,-0.27719,874.296,763.662
ENSG00000179611,DGKZP1,-0.0506733,1,-0.325936,600.393,507.059
ENSG00000005469,CROT,-0.0505832,1,-0.339952,545.613,456.353
ENSG00000079246,XRCC5,-0.050525,1,-0.0862026,33098.3,32986.5
ENSG00000164961,WASHC5,-0.0504847,1,-0.124436,7802.92,7573.62
ENSG00000251003,#N/A,-0.0504639,1,-0.24315,1194.21,1067.9
ENSG00000092820,EZR,-0.0504595,1,-0.114011,10528.8,10293.3
ENSG00000155304,HSPA13,-0.050336,1,-0.11326,10737,10502.3
ENSG00000101278,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000101542,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000111058,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000115008,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000119714,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000135914,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000145975,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000164744,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000164867,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000176054,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000183775,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000203811,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000205085,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000207631,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000213025,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000213280,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000216990,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000223442,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000224114,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000225805,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000228022,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000229591,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000230707,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000231341,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000232439,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000232901,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000233061,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000233406,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000234268,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000235319,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000235559,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000239219,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000240720,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000241322,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000244952,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000245008,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000250986,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000251988,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000253092,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000253516,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000255647,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000256897,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000256981,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000259677,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000260792,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000261798,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000265393,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000267001,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000267073,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000267298,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000267681,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000270462,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000274653,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000275227,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000275484,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000276408,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000277595,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000277971,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000278967,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000280191,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000283297,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000284648,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000285280,#N/A,-0.0502918,1,-0.330301,8.76487,7.68272
ENSG00000150093,ITGB1,-0.0501996,1,-0.0698359,108662,109529
ENSG00000166557,TMED3,-0.0501795,1,-0.184175,2423.49,2257.18
ENSG00000118200,CAMSAP2,-0.0501158,1,-0.154794,3933.23,3738.41
ENSG00000150991,UBC,-0.0500491,1,-0.0971642,19050.4,18842.6
ENSG00000278129,ZNF8,-0.0500406,1,-0.234833,1295.01,1164.7
ENSG00000148335,NTMT1,-0.0499982,1,-0.33402,565.334,474.792
ENSG00000126777,KTN1,-0.0498266,1,-0.0891021,27337.6,27190.7
ENSG00000127526,SLC35E1,-0.0496336,1,-0.167235,3129.06,2948.63
ENSG00000183054,RGPD6,-0.0495959,1,-0.183516,2425.68,2260.25
ENSG00000166578,IQCD,-0.0495464,1,-0.821605,87.6487,52.2425
ENSG00000162378,ZYG11B,-0.0495132,1,-0.152477,4062.52,3867.48
ENSG00000169398,PTK2,-0.0494403,1,-0.0990759,17174.8,16965
ENSG00000134255,CEPT1,-0.049407,1,-0.180164,2541.81,2373.96
ENSG00000176623,RMDN1,-0.0493754,1,-0.169394,3006.35,2828.78
ENSG00000061676,NCKAP1,-0.0493045,1,-0.09805,17801.4,17596.5
ENSG00000124574,ABCC10,-0.049097,1,-0.351363,501.789,416.403
ENSG00000146457,WTAP,-0.0490664,1,-0.129556,6597.75,6381.26
ENSG00000135679,MDM2,-0.0490507,1,-0.137644,5460.51,5251.9
ENSG00000141027,NCOR1,-0.0490425,1,-0.111197,10997.7,10772.7
ENSG00000155506,LARP1,-0.0490328,1,-0.0879176,27883.2,27756.1
ENSG00000164484,TMEM200A,-0.048979,1,-0.318579,624.497,530.107
ENSG00000089195,TRMT6,-0.0489511,1,-0.133808,5944.77,5732.84
ENSG00000163344,PMVK,-0.0489058,1,-0.298687,723.102,622.3
ENSG00000162139,NEU3,-0.0488647,1,-0.175388,2710.54,2539.91
ENSG00000100711,ZFYVE21,-0.0488013,1,-0.312659,650.791,554.692
ENSG00000152492,CCDC50,-0.0487574,1,-0.127641,6865.08,6648.62
ENSG00000275052,PPP4R3B,-0.0487383,1,-0.129485,6556.12,6341.31
ENSG00000072786,STK10,-0.0485463,1,-0.228203,1367.32,1235.38
ENSG00000158555,GDPD5,-0.0484505,1,-0.666092,131.473,87.583
ENSG00000197180,CH17-340M24.3,-0.0484089,1,-0.991885,61.3541,32.2674
ENSG00000107669,ATE1,-0.0482866,1,-0.16188,3348.18,3166.82
ENSG00000065970,FOXJ2,-0.0481995,1,-0.175079,2695.2,2526.08
ENSG00000133027,PEMT,-0.0481665,1,-0.268001,924.694,812.831
ENSG00000095485,CWF19L1,-0.0480876,1,-0.196265,1989.63,1837.71
ENSG00000106211,HSPB1,-0.0480843,1,-0.141591,4908.33,4707.97
ENSG00000116922,C1orf109,-0.0479758,1,-0.17679,2616.31,2449.25
ENSG00000254999,BRK1,-0.0478492,1,-0.13561,5561.31,5356.39
ENSG00000168036,CTNNB1,-0.0477981,1,-0.108658,11462.3,11247.5
ENSG00000107833,NPM3,-0.0477725,1,-0.182595,2392.81,2231.06
ENSG00000105700,KXD1,-0.0477695,1,-0.157505,3582.64,3398.83
ENSG00000157895,C12orf43,-0.0477473,1,-0.29788,720.91,620.763
ENSG00000267796,LIN37,-0.0477445,1,-0.391702,392.228,316.528
ENSG00000279716,#N/A,-0.0477115,1,-1.52622,43.8243,15.3654
ENSG00000157800,SLC37A3,-0.0476597,1,-0.16267,3267.1,3088.45
ENSG00000087338,GMCL1,-0.0476423,1,-0.173678,2730.26,2561.42
ENSG00000157617,C2CD2,-0.0475316,1,-0.16712,3026.07,2851.82
ENSG00000196141,SPATS2L,-0.047458,1,-0.136287,5429.84,5227.32
ENSG00000189343,RPS2P46,-0.0473609,1,-0.160411,3378.86,3199.08
ENSG00000204308,RNF5,-0.0473351,1,-0.219061,1492.22,1356.77
ENSG00000139624,CERS5,-0.0470889,1,-0.199974,1871.3,1724
ENSG00000069869,NEDD4,-0.0469929,1,-0.0835184,31557.9,31509.9
ENSG00000102226,USP11,-0.0468764,1,-0.190711,2107.95,1954.48
ENSG00000175573,C11orf68,-0.0467832,1,-0.154188,3736.03,3552.49
ENSG00000105887,MTPN,-0.0467488,1,-0.0904899,22056.8,21917.3
ENSG00000118217,ATF6,-0.0466261,1,-0.134161,5587.6,5387.12
ENSG00000167315,ACAA2,-0.0465588,1,-0.137939,5134.02,4936.91
ENSG00000106635,BCL7B,-0.0464155,1,-0.16973,2848.58,2679.73
ENSG00000143507,DUSP10,-0.0464114,1,-0.370943,50.398,41.4867
ENSG00000258568,#N/A,-0.0464114,1,-0.370943,50.398,41.4867
ENSG00000113734,BNIP1,-0.0463482,1,-0.247467,1097.8,978.778
ENSG00000170004,CHD3,-0.0462951,1,-0.118981,8063.68,7856.35
ENSG00000103415,HMOX2,-0.0461771,1,-0.272128,876.487,768.272
ENSG00000144848,ATG3,-0.0461313,1,-0.12935,6172.66,5971.01
ENSG00000134690,CDCA8,-0.0460755,1,-0.155008,3633.04,3452.61
ENSG00000092199,HNRNPC,-0.0460196,1,-0.076591,44944.1,45091.4
ENSG00000228492,#N/A,-0.0458467,1,-0.0787627,28.4858,29.1943
ENSG00000234782,#N/A,-0.0458467,1,-0.0787627,28.4858,29.1943
ENSG00000236871,#N/A,-0.0458467,1,-0.0787627,28.4858,29.1943
ENSG00000267213,#N/A,-0.0458467,1,-0.0787627,28.4858,29.1943
ENSG00000109180,OCIAD1,-0.045831,1,-0.129363,6126.64,5926.45
ENSG00000204406,MBD5,-0.0458233,1,-0.268609,900.59,791.32
ENSG00000151746,BICD1,-0.0458018,1,-0.180271,2403.77,2244.89
ENSG00000111834,#N/A,-0.0457982,1,-0.119405,37.2507,36.877
ENSG00000163064,#N/A,-0.0457982,1,-0.119405,37.2507,36.877
ENSG00000231466,#N/A,-0.0457982,1,-0.119405,37.2507,36.877
ENSG00000138600,SPPL2A,-0.0457968,1,-0.152456,3786.42,3604.73
ENSG00000149428,HYOU1,-0.0456875,1,-0.0942908,17886.9,17727.1
ENSG00000171988,JMJD1C,-0.0456605,1,-0.109744,10342.5,10141.2
ENSG00000183955,KMT5A,-0.0453727,1,-0.175824,2550.58,2389.32
ENSG00000198753,PLXNB3,-0.0453601,1,-0.827801,85.4575,50.7059
ENSG00000111596,CNOT2,-0.0453123,1,-0.139298,4855.74,4664.94
ENSG00000096433,ITPR3,-0.0452605,1,-0.150253,3904.75,3723.04
ENSG00000119523,ALG2,-0.0452602,1,-0.22208,1408.95,1278.4
ENSG00000258976,#N/A,-0.0451187,1,-0.320681,598.202,507.059
ENSG00000134909,ARHGAP32,-0.0451048,1,-0.148059,4058.13,3875.16
ENSG00000172757,CFL1,-0.0450073,1,-0.0794682,35405.7,35451.1
ENSG00000099622,CIRBP,-0.0449977,1,-0.146947,4137.02,3953.53
ENSG00000228708,#N/A,-0.044922,1,-1.00837,59.1629,30.7309
ENSG00000228816,#N/A,-0.044922,1,-1.00837,59.1629,30.7309
ENSG00000278616,#N/A,-0.044922,1,-1.00837,59.1629,30.7309
ENSG00000147677,EIF3H,-0.0449102,1,-0.0830366,28961.3,28927
ENSG00000160007,ARHGAP35,-0.0447078,1,-0.10551,11473.2,11282.8
ENSG00000167716,WDR81,-0.0446852,1,-0.290089,747.205,646.885
ENSG00000132740,IGHMBP2,-0.0446743,1,-0.233308,1242.42,1118.6
ENSG00000070785,EIF2B3,-0.0445899,1,-0.171825,2677.67,2515.32
ENSG00000064961,HMG20B,-0.0445671,1,-0.187595,2129.86,1979.07
ENSG00000140386,SCAPER,-0.0445385,1,-0.269272,885.252,777.491
ENSG00000218305,#N/A,-0.0444923,1,-0.29788,46.0156,39.9501
ENSG00000120008,WDR11,-0.0444481,1,-0.136702,5035.42,4846.26
